index	image	Word	uniqueID	display_label	recognizability_answer	recognizability_RT	recognizability_N-ratings	recognizability_N-correct	recognizability_N-most-common	recognizability_most-common-label	recognizability	recognizability_homonyms	recognizability_close	nameability_N-ratings	nameability_alternative-label	nameability_label1	nameability_label1_moreEdit	nameability_label2	nameability_most-frequent-rating	nameability_naming-consistency	nameability	nameability_SE	nameability_SE-naming-consistency	memorability_cr
2288	blueberry/blueberry_02s.jpg	blueberry	blueberry	blueberry	blueberry, berry, blueberry, blueberry, blueberry, blueberry, blueberry, seed, blueberry, blueberry, blueberry, berry	33288, 6707, 8263 5040, 10009, 2858, 5350, 7036, 13288, 48602, 6541, 5662,	12	9	9	blueberry	0.75	0.75	0.75	14.0	blueberry	blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	bowl	blueberry	1.0	1.0	0.0	0.0	0.769230769
2296	blueberry/blueberry_10s.jpg	blueberry	blueberry	blueberry	blueberry, blueberry, blueberry, blueberry, cherry, blueberry, fruit, blueberry, blueberry, leaf, blueberry, blueberry, plug, blueberry, blueberry	9310, 8382, 4560, 8265, 7638, 7384, 8622, 3225, 20157, 3648, 3682, 10896, 3601, 6667 4831,	15	11	11	blueberry	0.733333333	0.733333333	0.733333333	18.0	blueberry	berry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, flower, fruit, grape	berry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, flower, fruit, grape	leaves	blueberry	0.777777778	0.777777778	0.097990789	0.097990789	0.871794872
2289	blueberry/blueberry_03s.jpg	blueberry	blueberry	blueberry	blueberry, blueberry, blueberry, blueberry, blueberry, berry, blueberry, blueberry, berry, blueberry, blueberry, fruit, berry	5503, 4287, 8876, 9448, 2960, 2211, 6286, 3538, 2630, 4017 29505, 12353, 2468,	13	9	9	blueberry	0.692307692	0.692307692	0.692307692	20.0	blueberry	blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	nan	blueberry	1.0	1.0	0.0	0.0	0.823076923
2295	blueberry/blueberry_09s.jpg	blueberry	blueberry	blueberry	berry, blueberry, blueberry, blueberry, blueberry, blackberry, blueberry, blueberry, blueberry, blueberry, shell (fruit/nut), berry, berry, berry, blueberry, blueberry, blueberry	2979, 3586 7477, 10639, 31424, 32850, 17394, 14183, 30998, 13683, 10738, 3691, 1653, 3381, 6236, 5014, 5396,	17	11	11	blueberry	0.647058824	0.647058824	0.647058824	17.0	blueberry	blackberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, grape	blackberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, grape	blue	blueberry	0.882352941	0.882352941	0.07814249	0.07814249	0.675
2292	blueberry/blueberry_06n.jpg	blueberry	blueberry	blueberry	berry, blueberry, blueberry, blueberry, blueberry, berry, blackberry, blueberry, blueberry, berry, blueberry, blueberry, grape, blueberry	3183, 13335, 2879 2746 11333, 5211, 10296, 4107, 14980, 6194, 2414, 9421, 9177, 10102,	14	9	9	blueberry	0.642857143	0.642857143	0.642857143	17.0	blueberry	berry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	berry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	bowl	blueberry	0.941176471	0.941176471	0.057067206	0.057067206	0.837837838
2287	blueberry/blueberry_01b.jpg	blueberry	blueberry	blueberry	blueberry, blueberry, blueberry, blueberry, blueberry, berry, blueberry, berry, blueberry, bead, fruit	35866, 7816, 3129, 4220, 3918, 3094, 5048, 4500, 13070, 72007, 3376,	11	7	7	blueberry	0.636363636	0.636363636	0.636363636	17.0	blueberry	blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	nan	blueberry	1.0	1.0	0.0	0.0	0.804878049
2293	blueberry/blueberry_07s.jpg	blueberry	blueberry	blueberry	blueberry, berry, berry, blueberry, blueberry, grape, blueberry, blueberry, blueberry, blueberry, blueberry, grape, blueberry, blueberry, grape, berry	27756, 2832, 17423, 4959 7294, 6727, 10411 3552, 3633, 4246 3287, 4719, 20159, 4555, 3944, 3696,	16	10	10	blueberry	0.625	0.625	0.625	17.0	blueberry	blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	bowl	blueberry	1.0	1.0	0.0	0.0	0.75
2294	blueberry/blueberry_08s.jpg	blueberry	blueberry	blueberry	berry, blueberry, blueberry, blueberry, blueberry, fruit, blueberry, plum, blueberry, blueberry, blackberry, blueberry, fruit, blueberry, berry	6746 5747, 5334, 5172, 31867, 13878 5228, 2701, 3569, 5811 21869, 8313, 7928, 6376, 3110,	15	9	9	blueberry	0.6	0.6	0.6	20.0	blueberry	berry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	berry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	bowl	blueberry	0.95	0.95	0.048733972	0.048733972	0.88372093
2298	blueberry/blueberry_12n.jpg	blueberry	blueberry	blueberry	berry, blueberry, berry, cranberry, grape, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, berry	3115, 3716 2672, 11110, 35457, 5318, 8048, 12482, 12855, 9278, 9058 4180,	12	7	7	blueberry	0.583333333	0.583333333	0.583333333	19.0	blueberry	berry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	berry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	grass	blueberry	0.947368421	0.947368421	0.051227817	0.051227817	0.85
2290	blueberry/blueberry_04n.jpg	blueberry	blueberry	blueberry	blueberry, fruit, blueberry, grape, blueberry, blueberry, fruit, berry, bin (storage), blueberry, fruit, blueberry, fruit, blueberry, berry, blueberry, blueberry, blueberry	4678, 31550, 13197, 29712, 28080, 5721, 7668, 5355, 11379, 14659, 3933 11118, 9811, 11248, 2419, 13775, 7840, 7695,	18	10	10	blueberry	0.555555556	0.555555556	0.555555556	18.0	blueberry	blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, grape	blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, grape	basket	blueberry	0.944444444	0.944444444	0.053990295	0.053990295	0.823076923
26256	blueberry.jpg	blueberry	blueberry	blueberry	blueberry, blueberry, grape, blueberry, grape, blueberry, blueberry, berry, grape, blueberry, fruit, berry, blueberry, blueberry, berry, berry, berry, blueberry, berry	3628, 7279, 9130, 2446, 5268, 3760, 5078, 3781, 14532, 3092, 5956, 3356, 6730, 12823, 3088, 2752, 6379, 3038, 3353,	19	9	9	blueberry	0.473684211	0.473684211	0.473684211	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2297	blueberry/blueberry_11n.jpg	blueberry	blueberry	blueberry	berry, grape, blueberry, blueberry, berry, blackberry, blueberry, grape, berry, blueberry, blueberry, berry	5881, 12163, 4542 5717, 10612, 15099, 5316, 6565 4725, 6057 4208, 4238,	12	5	5	blueberry	0.416666667	0.416666667	0.416666667	18.0	blueberry	blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry, blueberry	bowl	blueberry	1.0	1.0	0.0	0.0	0.804878049
2376	boat/boat_13s.jpg	boat	boat	boat	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	4164, 3298, 5355, 7407, 3088 5453, 58091, 10317, 3713, 5236, 6955, 23670, 3350, 2953, 11886, 2672,	16	16	16	boat	1.0	1.0	1.0	17.0	nan	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	water	boat	1.0	1.0	0.0	0.0	0.775
2372	boat/boat_09s.jpg	boat	boat	boat	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	8874, 2844, 48817, 2865, 4448, 3311, 3639, 9641, 6914, 5121, 2549	11	11	11	boat	1.0	1.0	1.0	19.0	nan	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, dingy, raft	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, dingy, raft	water	boat	0.894736842	0.894736842	0.0704059	0.0704059	0.780487805
2364	boat/boat_01b.jpg	boat	boat	boat	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, sailboat, boat, boat	4643, 5469, 5278, 13460, 4820, 3613 3463, 6590, 4305, 11997, 5827 8854, 5056 5767, 6403, 4647, 11772, 3214, 9301, 4950, 3010,	21	20	20	boat	0.952380952	0.952380952	1.0	15.0	nan	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	water	boat	1.0	1.0	0.0	0.0	0.761904762
2368	boat/boat_05s.jpg	boat	boat	boat	boat, speedboat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	6294, 7916, 2623, 3097, 7163, 2868, 4992, 3781, 5986 10206, 5651, 2928, 20226, 4862, 3176,	15	14	14	boat	0.933333333	0.933333333	1.0	16.0	nan	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	water	boat	1.0	1.0	0.0	0.0	0.76744186
2373	boat/boat_10s.jpg	boat	boat	boat	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, canoe, boat, boat	10543, 3664, 6355, 2574, 4210, 3647, 11195, 7064, 3249, 4024, 6500, 5025, 7489, 3091,	14	13	13	boat	0.928571429	0.928571429	0.928571429	14.0	nan	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, canoe, canoe	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, canoe, canoe	water	boat	0.857142857	0.857142857	0.093521953	0.093521953	0.72972973
2371	boat/boat_08s.jpg	boat	boat	boat	boat, canoe, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	20899, 6020, 2925, 3855, 7907, 2851, 3504 21625, 10675, 29850, 3845, 2889, 13985, 4245,	14	13	13	boat	0.928571429	0.928571429	0.928571429	19.0	nan	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, canoe, canoe, canoe, canoe, canoe, canoe, canoe, canoe, wooden canoe	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, canoe, canoe, canoe, canoe, canoe, canoe, canoe, canoe, wooden canoe	lake	boat	0.526315789	0.526315789	0.114548882	0.114548882	0.725
2366	boat/boat_03s.jpg	boat	boat	boat	boat, boat, boat, boat, boat, boat, boat, speedboat, boat, boat	13930, 34381, 10977 4579 6519, 7554, 13280, 8331, 3280, 3727,	10	9	9	boat	0.9	0.9	1.0	17.0	nan	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, canoe	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, canoe	lake	boat	0.941176471	0.941176471	0.057067206	0.057067206	0.738095238
2378	boat/boat_15s.jpg	boat	boat	boat	boat, ship, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, submarine	22943 3753, 3821, 4283 21822, 14601, 22296, 46474, 6234, 5035, 4885, 16510, 3939, 3246, 8799	15	13	13	boat	0.866666667	0.866666667	0.866666667	18.0	nan	boart, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, ship	boart, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, ship	flag	boat	0.888888889	0.888888889	0.074074074	0.074074074	0.56097561
2375	boat/boat_12s.jpg	boat	boat	boat	speedboat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, speedboat, boat	7884, 4708, 4126, 23680, 9968, 6249, 4861, 4082, 32049, 4054, 6216, 9928, 4309, 2201,	14	12	12	boat	0.857142857	0.857142857	1.0	20.0	nan	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	flag	boat	1.0	1.0	0.0	0.0	0.871794872
2367	boat/boat_04s.jpg	boat	boat	boat	boat, boat, boat, boat, boat, boat, boat, boat, boat, ship, boat, boat, yacht	6816, 5060, 12637, 22011, 10575, 4877, 6708 7198, 4870, 4376, 8317, 5800 8130	13	11	11	boat	0.846153846	0.846153846	0.846153846	19.0	nan	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	grass	boat	1.0	1.0	0.0	0.0	0.658536585
2370	boat/boat_07n.jpg	boat	boat	boat	crane (tower crane), ship, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, car, boat	10997, 6222 3486, 38544, 3676, 18182 6713 16451, 11787, 4094, 8403, 7218, 23177, 16903, 3166, 4110, 6843,	17	14	14	boat	0.823529412	0.823529412	0.823529412	19.0	nan	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	nan	boat	1.0	1.0	0.0	0.0	0.609756098
2369	boat/boat_06n.jpg	boat	boat	boat	boat, speedboat, boat, boat, boat, boat, car, boat, trolley (streetcar), boat, boat, boat, boat, boat, boat, boat	3665, 8152, 64117, 24347, 5990, 48639, 20252, 6099, 7988, 3311, 71438, 31478 29210 104465, 2840, 3091	16	13	13	boat	0.8125	0.8125	0.875	16.0	nan	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	garage	boat	1.0	1.0	0.0	0.0	0.875
2365	boat/boat_02s.jpg	boat	boat	boat	boat, boat, boat, boat, boat, boat, parking meter, boat, boat, boat, boat, boat, boat, sailboat, ship, boat	2874, 4186, 10306, 4033, 3486, 7423 45749, 10701, 4229, 3386, 3989, 2628, 2782, 4720, 4709, 2977,	16	13	13	boat	0.8125	0.8125	0.875	15.0	nan	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat	nan	boat	1.0	1.0	0.0	0.0	0.605263158
26261	boat.jpg	boat	boat	boat	boat, boat, cruise ship, boat, sailboat, boat, boat, boat, boat, boat, boat, boat, sailboat, boat, boat, boat	21782, 7130, 14599, 4089, 4871, 3911, 5303, 1731 8402, 4886, 22800, 2328, 5161, 2909, 4031, 2814,	16	13	13	boat	0.8125	0.8125	0.9375	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2374	boat/boat_11n.jpg	boat	boat	boat	ship, boat, ship, boat, ship, boat, boat, boat, boat, boat, boat, boat, boat	5164, 4753, 14158, 23784, 4109, 4499, 3592, 8245, 4414, 5406, 2813, 3679, 2729,	13	10	10	boat	0.769230769	0.769230769	0.769230769	18.0	nan	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, ship, ship, yacht, yacht	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, ship, ship, yacht, yacht	nan	boat	0.777777778	0.777777778	0.097990789	0.097990789	0.829268293
2377	boat/boat_14n.jpg	boat	boat	boat	boat, boat, boat, boat, boat, boat, boat, boat, ship, sailboat, boat, ship, boat, yacht, sailboat, boat, sailboat, sailboat, boat	116714, 2774, 3252 4220, 10259, 18041, 8636, 4453, 8021, 5278 17107, 8904, 19126, 18009, 8872 6078, 4741 10628, 3736,	19	12	12	boat	0.631578947	0.631578947	0.842105263	18.0	nan	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, marine architecture,ship, ship, yacht	boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, boat, marine architecture,ship, ship, yacht	beach	boat	0.833333333	0.833333333	0.087841046	0.087841046	0.725
2591	boot/boot_13s.jpg	boot	boot	boot	boot, shoe, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot	21437, 5706, 4555, 2504, 4174, 14517, 4369, 82834, 15117, 6390, 4838, 3261, 2930 7189, 3781	15	14	14	boot	0.933333333	0.933333333	0.933333333	19.0	nan	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot	nan	boot	1.0	1.0	0.0	0.0	0.902439024
2590	boot/boot_12s.jpg	boot	boot	boot	boot, boot, shoe, boot, boot, boot, boot, shoe, boot, boot, boot, boot, boot	10459, 8204, 4842, 6194, 5262 10419, 4856, 35479, 35297, 3601, 9867, 2872, 3421	13	11	11	boot	0.846153846	0.846153846	0.846153846	20.0	nan	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, shoe	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, shoe	jeans	boot	0.95	0.95	0.048733972	0.048733972	0.947368421
2592	boot/boot_14s.jpg	boot	boot	boot	boot, boot, boot, shopping cart, boot, boot, boot, boot, pants, boot, shoe	78367, 62506, 3326, 18674, 5516, 51806 5359, 3669, 5433, 3003, 3884,	11	8	8	boot	0.727272727	0.727272727	0.727272727	18.0	nan	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot	nan	boot	1.0	1.0	0.0	0.0	0.875
2582	boot/boot_04s.jpg	boot	boot	boot	boot, zipper, boot, rock, shoe, boot, boot, boot, boot, boot, boot	5397, 6979, 91021, 138374, 49817, 6476, 12502, 3809, 5923, 3831, 3571	11	8	8	boot	0.727272727	0.727272727	0.727272727	17.0	nan	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, zipper	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, zipper	boot	boot	0.941176471	0.941176471	0.057067206	0.057067206	0.85
2581	boot/boot_03s.jpg	boot	boot	boot	boot, boot, boot, boot, boot, boot, shoe, shoe, shoehorn, boot, shoe, boot	19408, 4908, 11142, 9199 28067, 6817, 4182, 8613, 12310, 9365, 6918, 3233,	12	8	8	boot	0.666666667	0.666666667	0.666666667	18.0	nan	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot	table	boot	1.0	1.0	0.0	0.0	0.71120108
2594	boot/boot_16s.jpg	boot	boot	boot	boot, shoe, boot, boot, boot, shoe, book, shoe, boot, boot, boot, boot	49301, 7389, 17390 3230, 4150, 9489 2870, 10046, 10240, 2823, 3113, 4875	12	8	8	boot	0.666666667	0.666666667	0.666666667	18.0	nan	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot	grasses	boot	1.0	1.0	0.0	0.0	0.785714286
2583	boot/boot_05s.jpg	boot	boot	boot	boot, boot, boot, shoe, shoe, boot, boot, boot, leg, sock	23047 4237 7620, 5207, 10608 9884, 50751, 5228, 11669, 10622,	10	6	6	boot	0.6	0.6	0.6	20.0	nan	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot	wall	boot	1.0	1.0	0.0	0.0	0.804878049
2586	boot/boot_08s.jpg	boot	boot	boot	boot, boot, boot, boot, shoe, shoe, boot, shoe, shoe, shoe, shoe, boot, boot, boot, boot	13002, 5137, 32589, 24377, 14284, 8130, 6643, 5155, 7396, 9797, 2922, 17268, 7745 3620, 2976,	15	9	9	boot	0.6	0.6	0.6	19.0	nan	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, leg	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, leg	legs	boot	0.947368421	0.947368421	0.051227817	0.051227817	0.75
2588	boot/boot_10s.jpg	boot	boot	boot	boot, shoe, shoe, boot, shoe, shoe, boot, boot, shoe, shoe, boot, boot, boot, shoe, boot	4485, 5831, 7919, 5272, 6959, 6849, 74825, 5444, 5384, 4517, 11377, 11930, 13318, 3325, 4017,	15	8	8	boot	0.533333333	0.533333333	0.533333333	19.0	nan	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, bundeswehr, shoe	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, bundeswehr, shoe	grass	boot	0.894736842	0.894736842	0.0704059	0.0704059	0.738095238
2585	boot/boot_07s.jpg	boot	boot	boot	wind sock (wind sleeve), boot, boot, shoe, boot, boot, boot, leggings, pants, leg, pants, boot, boot, boot, shoe, shoe	5141, 4430, 5604, 4630, 14087, 18719, 55369, 5541, 4310, 7623 4107, 5029, 6792, 19256 6764, 4598,	16	8	8	boot	0.5	0.5	0.5	19.0	nan	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, shoe	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, shoe	nan	boot	0.947368421	0.947368421	0.051227817	0.051227817	0.805555556
2589	boot/boot_11s.jpg	boot	boot	boot	boot, boot, boot, ski boots, snowshoe, boot, ski boots, boot, shoe, snowshoe, shoe, ski boots, snowshoe, boot, boot, boot, ski boots	2398, 94969, 81689, 35462, 100129, 11635, 8583, 3307, 5078, 10199, 70955, 11251, 30034, 6741, 3884 5679, 6334,	17	8	8	boot	0.470588235	0.470588235	0.705882353	19.0	nan	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, mukluk	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, mukluk	sw	boot	0.947368421	0.947368421	0.051227817	0.051227817	0.731707317
2579	boot/boot_01b.jpg	boot	boot	boot	shoe, boot, shoe, shoe, shoe, boot, boot, boot, shoe, shoe, boot, shoe, boot, shoe, boot, shoe, boot	5181, 2802, 8142, 6128 8878, 2768, 4469, 8607, 10205, 4391, 9602, 5167, 5388, 3312, 72587, 3195, 3347,	17	8	9	shoe	0.470588235	0.470588235	0.470588235	18.0	nan	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, shoe	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, shoe	wood	boot	0.944444444	0.944444444	0.053990295	0.053990295	0.902439024
2587	boot/boot_09s.jpg	boot	boot	boot	boot, shoe, snowshoe, ski boots, shoe, boot, boot, ski boots, boot, shoe, shoe, shoe, boot, boot	11247, 93915, 23520, 5753, 42679, 557315, 3886, 15066, 7473, 3949, 5085, 9584, 9606, 13857,	14	6	6	boot	0.428571429	0.428571429	0.571428571	16.0	nan	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, shoe	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, shoe	sw	boot	0.9375	0.9375	0.060515365	0.060515365	0.763157895
2584	boot/boot_06s.jpg	boot	boot	boot	ski boots, boot, shoe, shoe, ski boots, ski boots, shoe, boot, shoe, boot, boot, ski boots, shoe, ski boots, boot, boot, boot	21760, 8406, 7951, 7808, 30279, 3731, 7889, 4269, 16651, 59561, 4442, 28864, 5506, 10149, 5480, 4531, 3819,	17	7	7	boot	0.411764706	0.411764706	0.705882353	20.0	nan	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, shopes	boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, boot, shopes	table	boot	0.95	0.95	0.048733972	0.048733972	0.725
